"v_bat","battery_soc","temperature","box_id","event_time"
90.17,92.42,30.36,"7832",2024-11-05 06:13:26
90.17,92.42,30.36,"7832",2024-11-05 06:13:26
90.17,92.42,30.36,"7832",2024-11-05 06:13:26
90.17,92.42,30.36,"7832",2024-11-05 06:13:26
90.17,92.42,30.36,"7832",2024-11-05 06:13:26
77.67,70.54,36.48,"5813",2024-11-05 06:13:16
77.67,70.54,36.48,"5813",2024-11-05 06:13:16
77.67,70.54,36.48,"5813",2024-11-05 06:13:16
77.67,70.54,36.48,"5813",2024-11-05 06:13:16
40.5,0.64,32.39,"9127",2024-11-05 06:13:13
40.5,0.64,32.39,"9127",2024-11-05 06:13:13
40.5,0.64,32.39,"9127",2024-11-05 06:13:13
40.5,0.64,32.39,"9127",2024-11-05 06:13:13
40.5,0.64,32.39,"9127",2024-11-05 06:13:13
40.5,0.64,32.39,"9127",2024-11-05 06:13:12
55.42,15.97,34.44,"4747",2024-11-05 06:13:11
55.42,15.97,34.44,"4747",2024-11-05 06:13:11
55.42,15.97,34.44,"4747",2024-11-05 06:13:11
42.5,0.0,30.81,"2202",2024-11-05 06:13:11
42.5,0.0,30.81,"2202",2024-11-05 06:13:11
42.5,0.0,30.81,"2202",2024-11-05 06:13:11
42.5,0.0,30.81,"2202",2024-11-05 06:13:11
42.5,0.0,30.81,"2202",2024-11-05 06:13:06
88.67,89.23,30.34,"9231",2024-11-05 06:12:57
88.67,89.23,30.34,"9231",2024-11-05 06:12:57
88.67,89.23,30.34,"9231",2024-11-05 06:12:57
88.67,89.23,30.34,"9231",2024-11-05 06:12:57
88.67,89.23,30.34,"9231",2024-11-05 06:12:57
88.67,89.23,30.34,"9231",2024-11-05 06:12:48
59.42,18.31,34.73,"9089",2024-11-05 06:12:30
59.42,18.31,34.73,"9089",2024-11-05 06:12:30
59.42,18.31,34.73,"9089",2024-11-05 06:12:30
59.42,18.31,34.73,"9089",2024-11-05 06:12:30
90.42,92.47,30.66,"7832",2024-11-05 06:12:20
90.42,92.47,30.66,"7832",2024-11-05 06:12:20
90.42,92.47,30.66,"7832",2024-11-05 06:12:20
90.42,92.47,30.66,"7832",2024-11-05 06:12:20
90.42,92.47,30.66,"7832",2024-11-05 06:12:20
77.83,70.61,36.46,"5813",2024-11-05 06:12:14
77.83,70.61,36.46,"5813",2024-11-05 06:12:14
77.83,70.61,36.46,"5813",2024-11-05 06:12:14
77.83,70.61,36.46,"5813",2024-11-05 06:12:14
77.83,70.61,36.46,"5813",2024-11-05 06:12:14
55.25,16.62,34.62,"4747",2024-11-05 06:12:13
55.25,16.62,34.62,"4747",2024-11-05 06:12:13
55.25,16.62,34.62,"4747",2024-11-05 06:12:13
55.25,16.62,34.62,"4747",2024-11-05 06:12:13
40.25,0.7,32.54,"9127",2024-11-05 06:12:10
40.25,0.7,32.54,"9127",2024-11-05 06:12:10
40.25,0.7,32.54,"9127",2024-11-05 06:12:10
40.25,0.7,32.54,"9127",2024-11-05 06:12:10
40.25,0.7,32.54,"9127",2024-11-05 06:12:10
50.17,0.0,30.61,"2202",2024-11-05 06:12:02
50.17,0.0,30.61,"2202",2024-11-05 06:12:02
50.17,0.0,30.61,"2202",2024-11-05 06:12:02
50.17,0.0,30.61,"2202",2024-11-05 06:12:02
50.17,0.0,30.61,"2202",2024-11-05 06:12:02
87.5,89.28,30.2,"9231",2024-11-05 06:11:43
87.5,89.28,30.2,"9231",2024-11-05 06:11:43
87.5,89.28,30.2,"9231",2024-11-05 06:11:43
87.5,89.28,30.2,"9231",2024-11-05 06:11:43
87.5,89.28,30.2,"9231",2024-11-05 06:11:43
87.5,89.28,30.2,"9231",2024-11-05 06:11:38
59.58,18.4,34.7,"9089",2024-11-05 06:11:37
59.58,18.4,34.7,"9089",2024-11-05 06:11:37
59.58,18.4,34.7,"9089",2024-11-05 06:11:37
59.58,18.4,34.7,"9089",2024-11-05 06:11:37
59.58,18.4,34.7,"9089",2024-11-05 06:11:37
90.17,92.54,30.76,"7832",2024-11-05 06:11:23
90.17,92.54,30.76,"7832",2024-11-05 06:11:23
90.17,92.54,30.76,"7832",2024-11-05 06:11:23
90.17,92.54,30.76,"7832",2024-11-05 06:11:23
90.17,92.54,30.76,"7832",2024-11-05 06:11:23
77.83,70.65,36.46,"5813",2024-11-05 06:11:18
77.83,70.65,36.46,"5813",2024-11-05 06:11:18
77.83,70.65,36.46,"5813",2024-11-05 06:11:18
77.83,70.65,36.46,"5813",2024-11-05 06:11:18
55.42,17.25,34.79,"4747",2024-11-05 06:11:16
55.42,17.25,34.79,"4747",2024-11-05 06:11:16
55.42,17.25,34.79,"4747",2024-11-05 06:11:16
55.42,17.25,34.79,"4747",2024-11-05 06:11:16
90.17,92.54,30.76,"7832",2024-11-05 06:11:11
40.67,0.7,32.86,"9127",2024-11-05 06:11:03
40.67,0.7,32.86,"9127",2024-11-05 06:11:03
40.67,0.7,32.86,"9127",2024-11-05 06:11:03
40.67,0.7,32.86,"9127",2024-11-05 06:11:03
40.67,0.7,32.86,"9127",2024-11-05 06:11:03
51.17,0.0,30.46,"2202",2024-11-05 06:11:01
51.17,0.0,30.46,"2202",2024-11-05 06:11:01
51.17,0.0,30.46,"2202",2024-11-05 06:11:01
51.17,0.0,30.46,"2202",2024-11-05 06:11:01
51.17,0.0,30.46,"2202",2024-11-05 06:11:01
88.67,89.32,30.09,"9231",2024-11-05 06:10:36
88.67,89.32,30.09,"9231",2024-11-05 06:10:36
88.67,89.32,30.09,"9231",2024-11-05 06:10:36
88.67,89.32,30.09,"9231",2024-11-05 06:10:36
59.58,18.45,34.65,"9089",2024-11-05 06:10:34
59.58,18.45,34.65,"9089",2024-11-05 06:10:34
59.58,18.45,34.65,"9089",2024-11-05 06:10:34
59.58,18.45,34.65,"9089",2024-11-05 06:10:34
59.58,18.45,34.65,"9089",2024-11-05 06:10:34
59.58,18.45,34.65,"9089",2024-11-05 06:10:32
77.83,70.72,36.45,"5813",2024-11-05 06:10:18
77.83,70.72,36.45,"5813",2024-11-05 06:10:18
77.83,70.72,36.45,"5813",2024-11-05 06:10:18
77.83,70.72,36.45,"5813",2024-11-05 06:10:18
77.83,70.72,36.45,"5813",2024-11-05 06:10:15
55.25,17.93,34.98,"4747",2024-11-05 06:10:14
55.25,17.93,34.98,"4747",2024-11-05 06:10:14
55.25,17.93,34.98,"4747",2024-11-05 06:10:14
55.25,17.93,34.98,"4747",2024-11-05 06:10:14
90.42,92.57,31.03,"7832",2024-11-05 06:10:09
90.42,92.57,31.03,"7832",2024-11-05 06:10:09
90.42,92.57,31.03,"7832",2024-11-05 06:10:09
90.42,92.57,31.03,"7832",2024-11-05 06:10:09
40.92,0.71,33.2,"9127",2024-11-05 06:10:07
40.92,0.71,33.2,"9127",2024-11-05 06:10:07
40.92,0.71,33.2,"9127",2024-11-05 06:10:07
40.92,0.71,33.2,"9127",2024-11-05 06:10:07
40.92,0.71,33.2,"9127",2024-11-05 06:10:06
90.42,92.57,31.03,"7832",2024-11-05 06:10:06
51.33,0.0,30.27,"2202",2024-11-05 06:10:02
51.33,0.0,30.27,"2202",2024-11-05 06:10:02
51.33,0.0,30.27,"2202",2024-11-05 06:10:02
51.33,0.0,30.27,"2202",2024-11-05 06:10:02
51.33,0.0,30.27,"2202",2024-11-05 06:10:02
88.25,89.38,29.96,"9231",2024-11-05 06:09:39
88.25,89.38,29.96,"9231",2024-11-05 06:09:39
88.25,89.38,29.96,"9231",2024-11-05 06:09:39
88.25,89.38,29.96,"9231",2024-11-05 06:09:39
88.25,89.38,29.96,"9231",2024-11-05 06:09:39
88.25,89.38,29.96,"9231",2024-11-05 06:09:37
59.42,18.5,34.6,"9089",2024-11-05 06:09:27
59.42,18.5,34.6,"9089",2024-11-05 06:09:27
59.42,18.5,34.6,"9089",2024-11-05 06:09:27
59.42,18.5,34.6,"9089",2024-11-05 06:09:27
59.42,18.5,34.6,"9089",2024-11-05 06:09:27
77.83,70.79,36.44,"5813",2024-11-05 06:09:16
77.83,70.79,36.44,"5813",2024-11-05 06:09:16
77.83,70.79,36.44,"5813",2024-11-05 06:09:16
77.83,70.79,36.44,"5813",2024-11-05 06:09:16
55.42,18.59,35.18,"4747",2024-11-05 06:09:13
55.42,18.59,35.18,"4747",2024-11-05 06:09:13
55.42,18.59,35.18,"4747",2024-11-05 06:09:13
55.42,18.59,35.18,"4747",2024-11-05 06:09:13
55.42,18.59,35.18,"4747",2024-11-05 06:09:13
48.92,0.0,30.1,"2202",2024-11-05 06:09:07
48.92,0.0,30.1,"2202",2024-11-05 06:09:07
48.92,0.0,30.1,"2202",2024-11-05 06:09:07
48.92,0.0,30.1,"2202",2024-11-05 06:09:07
48.92,0.0,30.1,"2202",2024-11-05 06:09:07
40.92,0.68,33.64,"9127",2024-11-05 06:09:00
40.92,0.68,33.64,"9127",2024-11-05 06:09:00
40.92,0.68,33.64,"9127",2024-11-05 06:09:00
40.92,0.68,33.64,"9127",2024-11-05 06:09:00
40.92,0.68,33.64,"9127",2024-11-05 06:09:00
90.17,92.64,31.81,"7832",2024-11-05 06:08:54
90.17,92.64,31.81,"7832",2024-11-05 06:08:54
90.17,92.64,31.81,"7832",2024-11-05 06:08:54
88.25,89.42,29.81,"9231",2024-11-05 06:08:31
88.25,89.42,29.81,"9231",2024-11-05 06:08:31
88.25,89.42,29.81,"9231",2024-11-05 06:08:31
88.25,89.42,29.81,"9231",2024-11-05 06:08:31
88.25,89.42,29.81,"9231",2024-11-05 06:08:27
59.83,18.54,34.56,"9089",2024-11-05 06:08:27
59.83,18.54,34.56,"9089",2024-11-05 06:08:27
59.83,18.54,34.56,"9089",2024-11-05 06:08:27
59.83,18.54,34.56,"9089",2024-11-05 06:08:27
59.83,18.54,34.56,"9089",2024-11-05 06:08:27
59.83,18.54,34.56,"9089",2024-11-05 06:08:27
78.08,70.82,36.46,"5813",2024-11-05 06:08:18
78.08,70.82,36.46,"5813",2024-11-05 06:08:18
78.08,70.82,36.46,"5813",2024-11-05 06:08:18
78.08,70.82,36.46,"5813",2024-11-05 06:08:18
78.08,70.82,36.46,"5813",2024-11-05 06:08:17
55.67,19.31,35.35,"4747",2024-11-05 06:08:11
55.67,19.31,35.35,"4747",2024-11-05 06:08:11
55.67,19.31,35.35,"4747",2024-11-05 06:08:11
55.67,19.31,35.35,"4747",2024-11-05 06:08:11
51.58,0.0,29.87,"2202",2024-11-05 06:08:05
51.58,0.0,29.87,"2202",2024-11-05 06:08:05
51.58,0.0,29.87,"2202",2024-11-05 06:08:05
51.58,0.0,29.87,"2202",2024-11-05 06:08:05
51.58,0.0,29.87,"2202",2024-11-05 06:08:05
90.42,92.71,32.21,"7832",2024-11-05 06:08:00
90.42,92.71,32.21,"7832",2024-11-05 06:08:00
90.42,92.71,32.21,"7832",2024-11-05 06:08:00
90.42,92.71,32.21,"7832",2024-11-05 06:08:00
90.42,92.71,32.21,"7832",2024-11-05 06:08:00
40.67,0.68,33.95,"9127",2024-11-05 06:07:58
40.67,0.68,33.95,"9127",2024-11-05 06:07:58
40.67,0.68,33.95,"9127",2024-11-05 06:07:58
40.67,0.68,33.95,"9127",2024-11-05 06:07:58
40.67,0.68,33.95,"9127",2024-11-05 06:07:58
40.67,0.68,33.95,"9127",2024-11-05 06:07:56
88.92,89.46,29.7,"9231",2024-11-05 06:07:24
88.92,89.46,29.7,"9231",2024-11-05 06:07:24
88.92,89.46,29.7,"9231",2024-11-05 06:07:24
88.92,89.46,29.7,"9231",2024-11-05 06:07:24
88.92,89.46,29.7,"9231",2024-11-05 06:07:24
59.58,18.6,34.5,"9089",2024-11-05 06:07:24
59.58,18.6,34.5,"9089",2024-11-05 06:07:24
59.58,18.6,34.5,"9089",2024-11-05 06:07:24
59.58,18.6,34.5,"9089",2024-11-05 06:07:24
59.58,18.6,34.5,"9089",2024-11-05 06:07:24
59.58,18.6,34.5,"9089",2024-11-05 06:07:22
78.25,70.86,36.47,"5813",2024-11-05 06:07:14
78.25,70.86,36.47,"5813",2024-11-05 06:07:14
78.25,70.86,36.47,"5813",2024-11-05 06:07:14
78.25,70.86,36.47,"5813",2024-11-05 06:07:14
78.25,70.86,36.47,"5813",2024-11-05 06:07:14
55.67,19.98,35.53,"4747",2024-11-05 06:07:10
55.67,19.98,35.53,"4747",2024-11-05 06:07:10
55.67,19.98,35.53,"4747",2024-11-05 06:07:10
55.67,19.98,35.53,"4747",2024-11-05 06:07:09
47.92,0.0,29.63,"2202",2024-11-05 06:07:07
47.92,0.0,29.63,"2202",2024-11-05 06:07:07
47.92,0.0,29.63,"2202",2024-11-05 06:07:07
47.92,0.0,29.63,"2202",2024-11-05 06:07:07
47.92,0.0,29.63,"2202",2024-11-05 06:07:01
55.67,19.98,35.53,"4747",2024-11-05 06:06:58
40.67,0.68,34.01,"9127",2024-11-05 06:06:53
40.67,0.68,34.01,"9127",2024-11-05 06:06:53
40.67,0.68,34.01,"9127",2024-11-05 06:06:53
40.67,0.68,34.01,"9127",2024-11-05 06:06:53
40.67,0.68,34.01,"9127",2024-11-05 06:06:53
88.92,89.5,29.56,"9231",2024-11-05 06:06:51
88.92,89.5,29.56,"9231",2024-11-05 06:06:51
88.92,89.5,29.56,"9231",2024-11-05 06:06:51
90.42,92.78,32.39,"7832",2024-11-05 06:06:51
90.42,92.78,32.39,"7832",2024-11-05 06:06:51
90.42,92.78,32.39,"7832",2024-11-05 06:06:51
90.42,92.78,32.39,"7832",2024-11-05 06:06:51
90.42,92.78,32.39,"7832",2024-11-05 06:06:51
88.92,89.5,29.56,"9231",2024-11-05 06:06:42
88.92,89.5,29.56,"9231",2024-11-05 06:06:30
59.58,18.7,34.43,"9089",2024-11-05 06:06:16
59.58,18.7,34.43,"9089",2024-11-05 06:06:16
59.58,18.7,34.43,"9089",2024-11-05 06:06:16
59.58,18.7,34.43,"9089",2024-11-05 06:06:16
59.58,18.7,34.43,"9089",2024-11-05 06:06:16
78.25,70.91,36.48,"5813",2024-11-05 06:06:15
78.25,70.91,36.48,"5813",2024-11-05 06:06:15
78.25,70.91,36.48,"5813",2024-11-05 06:06:15
78.25,70.91,36.48,"5813",2024-11-05 06:06:15
88.92,89.5,29.56,"9231",2024-11-05 06:06:14
51.58,0.0,29.37,"2202",2024-11-05 06:06:02
51.58,0.0,29.37,"2202",2024-11-05 06:06:02
51.58,0.0,29.37,"2202",2024-11-05 06:06:02
51.58,0.0,29.37,"2202",2024-11-05 06:06:02
51.58,0.0,29.37,"2202",2024-11-05 06:06:02
40.92,0.7,34.05,"9127",2024-11-05 06:05:53
40.92,0.7,34.05,"9127",2024-11-05 06:05:53
40.92,0.7,34.05,"9127",2024-11-05 06:05:53
40.92,0.7,34.05,"9127",2024-11-05 06:05:53
40.92,0.7,34.05,"9127",2024-11-05 06:05:53
55.67,20.81,35.71,"4747",2024-11-05 06:05:51
55.67,20.81,35.71,"4747",2024-11-05 06:05:51
55.67,20.81,35.71,"4747",2024-11-05 06:05:51
55.67,20.81,35.71,"4747",2024-11-05 06:05:51
55.67,20.81,35.71,"4747",2024-11-05 06:05:51
90.42,92.84,32.49,"7832",2024-11-05 06:05:48
90.42,92.84,32.49,"7832",2024-11-05 06:05:48
90.42,92.84,32.49,"7832",2024-11-05 06:05:48
90.42,92.84,32.49,"7832",2024-11-05 06:05:48
90.42,92.84,32.49,"7832",2024-11-05 06:05:48
59.83,18.73,34.4,"9089",2024-11-05 06:05:26
59.83,18.73,34.4,"9089",2024-11-05 06:05:26
59.83,18.73,34.4,"9089",2024-11-05 06:05:26
59.83,18.73,34.4,"9089",2024-11-05 06:05:26
59.83,18.73,34.4,"9089",2024-11-05 06:05:26
59.83,18.73,34.4,"9089",2024-11-05 06:05:22
78.25,70.97,36.48,"5813",2024-11-05 06:05:19
78.25,70.97,36.48,"5813",2024-11-05 06:05:19
78.25,70.97,36.48,"5813",2024-11-05 06:05:19
78.25,70.97,36.48,"5813",2024-11-05 06:05:19
78.25,70.97,36.48,"5813",2024-11-05 06:05:16
88.67,89.53,29.37,"9231",2024-11-05 06:05:15
88.67,89.53,29.37,"9231",2024-11-05 06:05:15
88.67,89.53,29.37,"9231",2024-11-05 06:05:15
88.67,89.53,29.37,"9231",2024-11-05 06:05:15
88.67,89.53,29.37,"9231",2024-11-05 06:05:15
88.67,89.53,29.37,"9231",2024-11-05 06:05:09
51.75,0.0,29.11,"2202",2024-11-05 06:05:02
51.75,0.0,29.11,"2202",2024-11-05 06:05:02
51.75,0.0,29.11,"2202",2024-11-05 06:05:02
51.75,0.0,29.11,"2202",2024-11-05 06:05:02
51.75,0.0,29.11,"2202",2024-11-05 06:05:02
55.67,21.45,35.85,"4747",2024-11-05 06:04:56
55.67,21.45,35.85,"4747",2024-11-05 06:04:56
55.67,21.45,35.85,"4747",2024-11-05 06:04:56
55.67,21.45,35.85,"4747",2024-11-05 06:04:56
40.92,0.76,34.09,"9127",2024-11-05 06:04:53
40.92,0.76,34.09,"9127",2024-11-05 06:04:53
40.92,0.76,34.09,"9127",2024-11-05 06:04:53
40.92,0.76,34.09,"9127",2024-11-05 06:04:53
40.92,0.76,34.09,"9127",2024-11-05 06:04:53
90.42,92.91,32.63,"7832",2024-11-05 06:04:46
90.42,92.91,32.63,"7832",2024-11-05 06:04:46
90.42,92.91,32.63,"7832",2024-11-05 06:04:46
90.42,92.91,32.63,"7832",2024-11-05 06:04:46
59.83,18.84,34.32,"9089",2024-11-05 06:04:18
59.83,18.84,34.32,"9089",2024-11-05 06:04:18
59.83,18.84,34.32,"9089",2024-11-05 06:04:18
59.83,18.84,34.32,"9089",2024-11-05 06:04:18
59.83,18.84,34.32,"9089",2024-11-05 06:04:18
55.83,21.98,35.95,"4747",2024-11-05 06:04:09
55.83,21.98,35.95,"4747",2024-11-05 06:04:09
55.83,21.98,35.95,"4747",2024-11-05 06:04:09
55.83,21.98,35.95,"4747",2024-11-05 06:04:09
78.08,71.03,36.49,"5813",2024-11-05 06:04:07
78.08,71.03,36.49,"5813",2024-11-05 06:04:07
78.08,71.03,36.49,"5813",2024-11-05 06:04:07
78.08,71.03,36.49,"5813",2024-11-05 06:04:07
78.08,71.03,36.49,"5813",2024-11-05 06:04:07
88.5,89.56,29.2,"9231",2024-11-05 06:04:06
88.5,89.56,29.2,"9231",2024-11-05 06:04:06
88.5,89.56,29.2,"9231",2024-11-05 06:04:06
88.5,89.56,29.2,"9231",2024-11-05 06:04:06
51.75,0.0,28.94,"2202",2024-11-05 06:04:02
51.75,0.0,28.94,"2202",2024-11-05 06:04:02
51.75,0.0,28.94,"2202",2024-11-05 06:04:02
51.75,0.0,28.94,"2202",2024-11-05 06:04:02
51.75,0.0,28.94,"2202",2024-11-05 06:04:02
40.08,0.75,34.09,"9127",2024-11-05 06:03:46
40.08,0.75,34.09,"9127",2024-11-05 06:03:46
40.08,0.75,34.09,"9127",2024-11-05 06:03:46
40.08,0.75,34.09,"9127",2024-11-05 06:03:46
90.58,92.97,32.69,"7832",2024-11-05 06:03:42
90.58,92.97,32.69,"7832",2024-11-05 06:03:42
90.58,92.97,32.69,"7832",2024-11-05 06:03:42
90.58,92.97,32.69,"7832",2024-11-05 06:03:42
90.58,92.97,32.69,"7832",2024-11-05 06:03:42
90.58,92.97,32.69,"7832",2024-11-05 06:03:39
59.58,18.89,34.25,"9089",2024-11-05 06:03:16
59.58,18.89,34.25,"9089",2024-11-05 06:03:16
59.58,18.89,34.25,"9089",2024-11-05 06:03:16
59.58,18.89,34.25,"9089",2024-11-05 06:03:16
59.58,18.89,34.25,"9089",2024-11-05 06:03:16
78.25,71.06,36.51,"5813",2024-11-05 06:03:16
78.25,71.06,36.51,"5813",2024-11-05 06:03:16
78.25,71.06,36.51,"5813",2024-11-05 06:03:16
78.25,71.06,36.51,"5813",2024-11-05 06:03:16
78.25,71.06,36.51,"5813",2024-11-05 06:03:16
88.67,89.62,29.11,"9231",2024-11-05 06:03:15
88.67,89.62,29.11,"9231",2024-11-05 06:03:15
88.67,89.62,29.11,"9231",2024-11-05 06:03:15
88.67,89.62,29.11,"9231",2024-11-05 06:03:15
88.67,89.62,29.11,"9231",2024-11-05 06:03:14
55.83,22.62,36.12,"4747",2024-11-05 06:03:14
55.83,22.62,36.12,"4747",2024-11-05 06:03:14
55.83,22.62,36.12,"4747",2024-11-05 06:03:14
55.83,22.62,36.12,"4747",2024-11-05 06:03:14
51.75,0.0,28.78,"2202",2024-11-05 06:03:14
51.75,0.0,28.78,"2202",2024-11-05 06:03:14
51.75,0.0,28.78,"2202",2024-11-05 06:03:14
51.75,0.0,28.78,"2202",2024-11-05 06:03:14
78.25,71.06,36.51,"5813",2024-11-05 06:03:07
51.75,0.0,28.78,"2202",2024-11-05 06:03:06
41.08,0.71,34.13,"9127",2024-11-05 06:02:57
41.08,0.71,34.13,"9127",2024-11-05 06:02:57
41.08,0.71,34.13,"9127",2024-11-05 06:02:57
41.08,0.71,34.13,"9127",2024-11-05 06:02:57
41.08,0.71,34.13,"9127",2024-11-05 06:02:57
41.08,0.71,34.13,"9127",2024-11-05 06:02:51
59.83,18.97,34.17,"9089",2024-11-05 06:02:40
59.83,18.97,34.17,"9089",2024-11-05 06:02:40
59.83,18.97,34.17,"9089",2024-11-05 06:02:40
90.42,93.02,32.79,"7832",2024-11-05 06:02:38
90.42,93.02,32.79,"7832",2024-11-05 06:02:38
90.42,93.02,32.79,"7832",2024-11-05 06:02:38
90.42,93.02,32.79,"7832",2024-11-05 06:02:38
59.83,18.97,34.17,"9089",2024-11-05 06:02:35
59.83,18.97,34.17,"9089",2024-11-05 06:02:23
88.92,89.66,29.02,"9231",2024-11-05 06:02:14
88.92,89.66,29.02,"9231",2024-11-05 06:02:14
88.92,89.66,29.02,"9231",2024-11-05 06:02:14
88.92,89.66,29.02,"9231",2024-11-05 06:02:14
88.92,89.66,29.02,"9231",2024-11-05 06:02:14
55.83,23.32,36.27,"4747",2024-11-05 06:02:10
55.83,23.32,36.27,"4747",2024-11-05 06:02:10
55.83,23.32,36.27,"4747",2024-11-05 06:02:10
55.83,23.32,36.27,"4747",2024-11-05 06:02:10
55.83,23.32,36.27,"4747",2024-11-05 06:02:10
78.25,71.11,36.53,"5813",2024-11-05 06:02:06
78.25,71.11,36.53,"5813",2024-11-05 06:02:06
78.25,71.11,36.53,"5813",2024-11-05 06:02:06
78.25,71.11,36.53,"5813",2024-11-05 06:02:06
50.0,0.0,28.65,"2202",2024-11-05 06:02:05
50.0,0.0,28.65,"2202",2024-11-05 06:02:05
50.0,0.0,28.65,"2202",2024-11-05 06:02:05
50.0,0.0,28.65,"2202",2024-11-05 06:02:05
88.92,89.66,29.02,"9231",2024-11-05 06:02:02
55.83,23.32,36.27,"4747",2024-11-05 06:02:02
40.92,0.78,34.12,"9127",2024-11-05 06:01:47
40.92,0.78,34.12,"9127",2024-11-05 06:01:47
40.92,0.78,34.12,"9127",2024-11-05 06:01:47
40.92,0.78,34.12,"9127",2024-11-05 06:01:47
40.92,0.78,34.12,"9127",2024-11-05 06:01:47
90.58,93.07,32.91,"7832",2024-11-05 06:01:41
90.58,93.07,32.91,"7832",2024-11-05 06:01:41
90.58,93.07,32.91,"7832",2024-11-05 06:01:41
90.58,93.07,32.91,"7832",2024-11-05 06:01:41
90.58,93.07,32.91,"7832",2024-11-05 06:01:41
90.58,93.07,32.91,"7832",2024-11-05 06:01:31
59.58,19.02,34.11,"9089",2024-11-05 06:01:17
59.58,19.02,34.11,"9089",2024-11-05 06:01:17
59.58,19.02,34.11,"9089",2024-11-05 06:01:17
59.58,19.02,34.11,"9089",2024-11-05 06:01:17
59.58,19.02,34.11,"9089",2024-11-05 06:01:17
59.58,19.02,34.11,"9089",2024-11-05 06:01:15
78.08,71.14,36.51,"5813",2024-11-05 06:01:13
78.08,71.14,36.51,"5813",2024-11-05 06:01:13
78.08,71.14,36.51,"5813",2024-11-05 06:01:13
78.08,71.14,36.51,"5813",2024-11-05 06:01:13
44.33,0.0,28.57,"2202",2024-11-05 06:01:03
44.33,0.0,28.57,"2202",2024-11-05 06:01:03
44.33,0.0,28.57,"2202",2024-11-05 06:01:03
44.33,0.0,28.57,"2202",2024-11-05 06:01:03
44.33,0.0,28.57,"2202",2024-11-05 06:01:03
88.67,89.7,28.94,"9231",2024-11-05 06:01:01
88.67,89.7,28.94,"9231",2024-11-05 06:01:01
88.67,89.7,28.94,"9231",2024-11-05 06:01:01
88.67,89.7,28.94,"9231",2024-11-05 06:01:01
56.5,24.18,36.38,"4747",2024-11-05 06:00:57
56.5,24.18,36.38,"4747",2024-11-05 06:00:57
56.5,24.18,36.38,"4747",2024-11-05 06:00:57
56.5,24.18,36.38,"4747",2024-11-05 06:00:57
56.5,24.18,36.38,"4747",2024-11-05 06:00:57
88.67,89.7,28.94,"9231",2024-11-05 06:00:52
40.67,0.76,34.08,"9127",2024-11-05 06:00:46
40.67,0.76,34.08,"9127",2024-11-05 06:00:46
40.67,0.76,34.08,"9127",2024-11-05 06:00:46
40.67,0.76,34.08,"9127",2024-11-05 06:00:46
78.5,71.21,36.53,"5813",2024-11-05 06:00:27
78.5,71.21,36.53,"5813",2024-11-05 06:00:27
78.5,71.21,36.53,"5813",2024-11-05 06:00:27
90.58,93.13,33.07,"7832",2024-11-05 06:00:26
90.58,93.13,33.07,"7832",2024-11-05 06:00:26
90.58,93.13,33.07,"7832",2024-11-05 06:00:26
90.58,93.13,33.07,"7832",2024-11-05 06:00:26
59.83,19.08,34.03,"9089",2024-11-05 06:00:11
59.83,19.08,34.03,"9089",2024-11-05 06:00:11
59.83,19.08,34.03,"9089",2024-11-05 06:00:11
59.83,19.08,34.03,"9089",2024-11-05 06:00:11
59.83,19.08,34.03,"9089",2024-11-05 06:00:11
78.5,71.21,36.53,"5813",2024-11-05 06:00:10
56.08,24.75,36.52,"4747",2024-11-05 06:00:05
56.08,24.75,36.52,"4747",2024-11-05 06:00:05
56.08,24.75,36.52,"4747",2024-11-05 06:00:05
56.08,24.75,36.52,"4747",2024-11-05 06:00:05
56.08,24.75,36.52,"4747",2024-11-05 06:00:05
51.75,0.0,28.51,"2202",2024-11-05 06:00:05
51.75,0.0,28.51,"2202",2024-11-05 06:00:05
51.75,0.0,28.51,"2202",2024-11-05 06:00:05
51.75,0.0,28.51,"2202",2024-11-05 06:00:05
89.08,89.74,28.91,"9231",2024-11-05 06:00:03
89.08,89.74,28.91,"9231",2024-11-05 06:00:03
89.08,89.74,28.91,"9231",2024-11-05 06:00:03
89.08,89.74,28.91,"9231",2024-11-05 06:00:03
41.08,0.81,34.07,"9127",2024-11-05 06:00:02
41.08,0.81,34.07,"9127",2024-11-05 06:00:02
41.08,0.81,34.07,"9127",2024-11-05 06:00:02
41.08,0.81,34.07,"9127",2024-11-05 06:00:02
89.08,89.74,28.91,"9231",2024-11-05 06:00:00
41.08,0.81,34.07,"9127",2024-11-05 05:59:55
90.83,93.18,33.26,"7832",2024-11-05 05:59:34
90.83,93.18,33.26,"7832",2024-11-05 05:59:34
90.83,93.18,33.26,"7832",2024-11-05 05:59:34
90.83,93.18,33.26,"7832",2024-11-05 05:59:34
90.83,93.18,33.26,"7832",2024-11-05 05:59:28
78.5,71.26,36.53,"5813",2024-11-05 05:59:10
78.5,71.26,36.53,"5813",2024-11-05 05:59:10
78.5,71.26,36.53,"5813",2024-11-05 05:59:10
59.83,19.12,33.94,"9089",2024-11-05 05:59:09
59.83,19.12,33.94,"9089",2024-11-05 05:59:09
59.83,19.12,33.94,"9089",2024-11-05 05:59:09
59.83,19.12,33.94,"9089",2024-11-05 05:59:09
59.83,19.12,33.94,"9089",2024-11-05 05:59:09
56.5,25.41,36.67,"4747",2024-11-05 05:59:09
56.5,25.41,36.67,"4747",2024-11-05 05:59:09
